id,proportion,fatals
26073,2.26407618616,16
26075,0.938914239573,15
26077,1.05159842961,27
26079,1.74114915844,3
26081,1.02796382852,64
26085,0.875196919307,1
26087,0.906669688899,8
26089,1.83722212015,4
26091,0.909991708964,9
26093,0.650085865508,12
26095,3.08784931295,2
26097,0.905469032959,1
26099,0.702009736875,60
26103,0.295936787902,2
26105,1.04489568458,3
26107,0.923766194776,4
26109,0.843276974322,2
26111,1.07624605376,9
26113,3.33600213504,5
26115,0.86415485655,13
26117,0.952320487588,6
26121,1.04966673081,18
26123,1.45745278894,7
26125,0.544935636595,67
26127,1.52502954745,4
26129,2.35604561304,5
26131,1.58780565259,1
26133,3.01282603082,7
26137,2.89963133259,7
26139,0.695624157929,19
26141,1.53409526732,2
26143,0.830978893136,2
26145,1.11971253925,22
26147,1.12199165986,18
26149,0.655501294615,4
26151,1.42809539677,6
26155,1.15752463357,8
26157,0.918779860345,5
26159,2.3888203209,18
26161,0.762513697005,27
26163,1.06803435023,190
26165,3.05334188269,10
27001,3.78811793674,6
27003,0.324709827491,11
27005,0.301768362605,1
27007,1.3205969098,6
27009,1.78475816527,7
27011,1.94779898714,1
27013,1.84261036468,12
27015,0.787680674255,2
27017,2.53928843495,9
27019,0.522384161312,5
27021,1.40257372278,4
27023,3.29109758104,4
27025,0.743024854181,4
27027,0.492780761839,3
27029,2.28519195612,2
27033,5.15818431912,6
27035,0.793046567694,5
27037,0.269306853125,11
27039,0.985707244948,2
27041,0.546149645003,2
27043,2.81096275474,4
27045,0.959554766588,2
27047,0.647312036767,2
27049,1.72499299222,8
27053,0.275510613003,33
27055,2.65787795024,5
27057,1.45815106445,3
27059,3.91685815751,15
27061,1.322926313,6
27063,5.87601606111,6
27065,1.24976566894,2
27067,1.88483649043,8
27071,0.766048720699,1
27073,2.8477858465,2
27075,2.79069767442,3
27079,2.1655177392,6
27083,1.16736059769,3
27085,1.10969316984,4
27087,1.81950509461,1
27089,1.05786522797,1
27091,0.4914004914,1
27093,1.72943058498,4
27095,1.54984695261,4
27097,2.73041684364,9
27099,0.509852907436,2
27101,1.17247039512,1
27103,0.604485280783,2
27105,1.38331719463,3
27107,4.48296473401,3
27109,0.941265060241,14
27111,1.56491801568,9
27113,2.12615166549,3
27115,3.08029297009,9
27117,2.13812272824,2
27119,1.26794940882,4
27123,0.341289810034,18
27127,1.27202187878,2
27129,1.31830466021,2
27131,0.77058225195,5
27137,0.797981107797,16
27139,0.509750804678,7
27141,1.21680069911,11
27143,3.99440782904,6
27145,0.786395360267,12
27147,1.09520028475,4
27149,1.02343670044,1
27151,3.14960629921,3
27153,0.817460966239,2
27157,1.40311491511,3
27159,2.90718802239,4
27161,0.524218913818,1
27163,0.486479912434,12
27165,0.904649900489,1
27169,0.195262921524,1
27171,0.621644093216,8
27173,3.96353547364,4
28001,0.625410425592,2
28003,2.67960020365,10
28005,3.89408099688,5
28007,4.69361147327,9
28009,1.18063754427,1
28011,3.84581250185,13
28013,3.38089120292,5
28015,3.8692203521,4
28017,5.75010062676,10
28021,5.359056806,5
28023,3.05586114167,5
28025,2.46560481286,5
28027,3.1678149996,8
28029,6.56962069085,19
28031,6.67659596323,13
28033,1.42360575611,24
28035,1.96677462074,15
28037,3.81825124093,3
28039,4.76108033241,11
28041,4.24658503787,6
28043,4.16840350146,9
28045,2.84919017249,13
28047,1.42662074307,28
28049,1.91154819135,47
28051,4.26166631153,8
28053,1.11308993767,1
28057,3.83778943329,9
28059,1.42170661662,20
28061,1.80853629129,3
28063,2.63643553915,2
28065,6.69960639812,8
28067,2.78282266096,19
28069,5.87601606111,6
28071,2.14973909985,11
28073,0.849112677252,5
28075,1.2526305241,10
28077,1.58906721754,2
28079,4.75100418952,11
28081,1.64636154099,14
28083,1.90379489783,6
28085,2.30116496476,8
28087,1.17254895392,7
28089,1.39717770104,14
28091,3.06407752116,8
28093,4.67225505016,17
28095,1.10573600553,4
28097,0.955657492355,1
28099,2.70700098129,8
28101,2.76969948761,6
28105,1.42717338118,7
28107,2.90926017514,10
28109,3.0799333285,17
28111,1.64109296792,2
28113,3.74298190892,15
28115,2.94917586919,9
28117,4.3341213554,11
28119,2.57698750161,2
28121,1.09020788902,16
28123,2.82755451879,8
28125,2.08116545265,1
28127,2.1897011058,6
28131,2.7811769941,5
28133,2.14969008635,6
28135,1.33698776656,2
28137,3.16734119303,9
28139,4.53432483903,10
28141,3.0707815139,6
28143,5.72683019948,6
28145,3.23612958901,9
28147,0.667645880625,1
28149,2.08246563932,10
28151,1.61619426655,8
28153,1.94514685859,4
28155,1.00010001,1
28157,3.21027287319,3
28159,1.60453548698,3
28161,4.03844600598,5
28163,2.5079717674,7
29003,1.15420129271,2
29005,5.51470588235,3
29007,1.16355738277,3
29009,1.39954095057,5
29011,2.46588854184,3
29013,3.0042660578,5
29015,3.71274000212,7
29017,1.61864681127,2
29019,0.878374421737,15
29021,0.669934458079,6
29023,1.62976414985,7
29025,2.20191566663,2
29027,3.14140824844,14
29029,2.04885378014,9
29031,1.54627219545,12
29033,1.09938434477,1
29035,9.54805856143,6
29037,1.19070062809,12
29039,2.15951626836,3
29041,1.30718954248,1
29043,1.35963611194,11
29045,2.89059112589,2
29047,0.868202516919,20
29049,1.95140989365,4
29051,0.653312949969,5
29055,0.405515004055,1
29057,1.31268049357,1
29059,1.20743781695,2
29063,0.782350179941,1
29065,3.20266461696,5
29069,3.80204042836,12
29071,2.16050595121,22
29073,2.0069574525,3
29075,1.47383935151,1
29077,0.98867961837,28
29079,2.92511700468,3
29081,2.29305205228,2
29083,0.907688118363,2
29085,6.42742367434,6
29087,8.66738894908,4
29089,1.96425063838,2
29091,1.23989485692,5
29093,3.87521798101,4
29095,1.20427959848,82
29097,1.79205352267,21
29099,1.35393113906,30
29101,0.923275782476,5
29103,2.47831474597,1
29105,1.68947457341,6
29107,2.43042897071,8
29109,3.39922602238,13
29111,1.96618167519,2
29113,1.6713091922,9
29115,3.22554632691,4
29117,2.65922084829,4
29119,3.95378465053,9
29121,1.9404915912,3
29123,3.22554632691,4
29125,5.52059180744,5
29127,0.693481276006,2
29129,2.68961807423,1
29131,3.2056419298,8
29133,0.703828828829,1
29135,1.89861401177,3
29137,1.15207373272,1
29139,7.53831979228,9
29141,2.96662546354,6
29143,2.17261419803,4
29145,1.0208074587,6
29147,0.86258949366,2
29149,2.73248929775,3
29151,1.45369966565,2
29155,5.6063239334,10
29157,1.57068062827,3
29159,1.89506099728,8
29161,2.8870283595,13
29163,4.32035426905,8
29165,0.749512816669,7
29167,2.89323946379,9
29169,0.748460977116,4
29171,2.04290091931,1
29173,2.9288294445,3
29175,1.98925800676,5
29177,1.73678954453,4
29179,7.60109455762,5
29181,2.85918513224,4
29183,0.667013513694,25
29185,7.35294117647,7
29186,3.33518621456,6
29187,1.66641417967,11
29189,0.679098835845,68
29195,1.28567755207,3
29199,2.05212394829,1
29201,1.28004915389,5
29203,2.40471323795,2
29205,3.23676970384,2
29207,2.01092603144,6
29209,2.23107569721,7
29211,3.07125307125,2
29213,2.98758285874,16
29215,6.21721391102,16
29217,1.43691924514,3
29219,2.72372363284,9
29221,3.19386777387,8
29223,0.746435769202,1
29225,4.63341509948,17
29227,4.80307396734,1
29229,0.542034798634,1
29510,1.57306905773,50
30001,2.15262081584,2
30003,8.37074804048,11
30005,6.0624431646,4
30007,3.51370344343,2
30009,8.76509544215,9
30011,16.2999185004,2
30013,1.09635765623,9
30015,15.3714773698,9
30017,2.51151109251,3
30021,3.20341697811,3
30023,4.3426338074,4
30027,2.61597488664,3
30029,1.28571887757,12
30031,1.04906475877,10
30033,9.55109837631,1
30035,4.38853130486,6
30039,3.15656565657,1
30041,4.23651879199,7
30043,3.47765605982,4
30045,25.0375563345,5
30047,2.0578248791,6
30049,2.2950869838,15
30053,2.58571650204,5
30057,7.72499034376,6
30061,7.07881075979,3
30063,1.33969240662,15
30065,4.17536534447,2
30067,2.54647313471,4
30071,4.79961603072,2
30075,5.87199060482,1
30077,2.86738351254,2
30081,0.734879847145,3
30083,0.898311174991,1
30085,5.41907514451,6
30087,4.27715996578,4
30089,4.40683941477,5
30091,2.75482093664,1
30093,1.73666386871,6
30095,2.1533161068,2
30097,2.75254610515,1
30099,6.58544616398,4
30101,1.94174757282,1
30105,5.27913422199,4
30107,4.72813238771,1
30111,1.10610832054,17
31001,0.318045925832,1
31003,7.7089115017,5
31009,18.1488203267,1
31011,1.86115764005,1
31013,0.884173297966,1
31017,3.24886289799,1
31019,1.04257892322,5
31023,4.84496124031,4
31025,2.76025236593,7
31027,4.61095100865,4
31031,3.46620450607,2
31033,2.97707651087,3
31035,7.83453462864,5
31037,0.950389659761,1
31041,2.77726346973,3
31043,1.44244638908,3
31045,3.28371278459,3
31047,3.3237774731,8
31051,1.70473917491,1
31053,1.90605854323,7
31055,0.985762245306,53
31061,3.22061191626,1
31065,2.04624514017,1
31067,4.12503437529,9
31079,0.822476641663,5
31081,1.0989010989,1
31083,2.89184499711,1
31089,1.9234468167,2
31097,3.87071801819,2
31101,2.45519273263,2
31105,8.06451612903,3
31109,0.704508856683,21
31111,0.835747715623,3
31119,1.13924411153,4
31121,1.28600823045,1
31123,2.05170291342,1
31127,4.18526785714,3
31129,2.27738556138,1
31131,2.52493372049,4
31133,7.33675715334,2
31135,3.41997264022,1
31137,5.42534722222,5
31139,4.17594654788,3
31141,0.919061332026,3
31147,2.43872698451,2
31149,7.13775874375,1
31151,4.87465181058,7
31153,0.531940044447,9
31155,2.86902883374,6
31157,1.0903936321,4
31159,1.76491351924,3
31161,5.66679259539,3
31163,3.21853878339,1
31167,1.64446637066,1
31169,1.92975685064,1
31173,5.75871004895,4
31175,2.35072872591,1
31177,0.987313027595,2
31181,2.70489586151,1
31185,1.44665461121,2
32001,2.06168563417,5
32003,1.03165105435,210
32005,1.48119934827,7
32007,2.32729529498,12
32009,43.8212094654,5
32011,23.9664469742,4
32013,4.68740844905,8
32015,8.4090144635,5
32017,7.70119368502,4
32019,1.35509224306,7
32021,4.38020148927,2
32023,2.58064516129,11
32029,5.09035377959,2
32031,0.850537562727,37
32033,4.01042711049,4
32510,0.367093719026,2
33001,0.993393930363,6
33003,1.26281228295,6
33005,0.261677351825,2
33007,2.19642296831,7
33009,1.00737623264,9
33011,0.594100581228,24
33013,1.08649889313,16
33015,0.969880203073,29
33017,0.957907929083,12
33019,0.695490900661,3
34001,1.05310557202,29
34003,0.323858668077,30
34005,1.0653503671,48
34007,0.683596420299,35
34009,1.25254423047,12
34011,1.84672206833,29
34013,0.505299965008,40
34015,0.792289302717,23
34017,0.407473978259,27
34019,0.712871287129,9
34021,0.513219452638,19
34023,0.493797422618,41
34025,0.746998100718,47
34027,0.461669396538,23
34029,0.651298311766,38
34031,0.630449944245,32
34033,1.68918918919,11
34035,0.665448693906,22
34037,0.685260056191,10
34039,0.528479582465,29
34041,0.746087702609,8
35001,0.949635206538,64
35005,1.82340338241,12
35006,4.01723760134,11
35007,3.07763329999,4
35009,0.396063132463,2
35011,14.8514851485,3
35013,0.841266948024,18
35015,1.79723585126,10
35017,0.686836773241,2
35019,17.6756517897,8
35023,8.61511953478,4
35025,1.90758485084,13
35027,1.00346194371,2
35029,2.42042841583,6
35031,3.1081921133,23
35033,4.29184549356,2
35035,1.53097155455,10
35037,12.6465854219,11
35039,3.0038298831,12
35041,2.51155314446,5
35043,0.365930414672,5
35045,2.47736408461,31
35047,1.04646295521,3
35049,1.01965902602,15
35051,2.58286698235,3
35053,2.28649822796,4
35055,0.607109249309,2
35057,5.04636346433,8
35061,0.655333761485,5
36001,0.715533251155,22
36003,0.832119825255,4
36005,0.280042034309,40
36007,0.807701433165,16
36009,0.886502368228,7
36011,1.01044548015,8
36013,0.753886283793,10
36015,1.24621885869,11
36017,1.21092252114,6
36019,0.367264491645,3
36021,1.12549240293,7
36023,1.2234161858,6
36025,1.70572056033,8
36027,0.875633150124,26
36029,0.477438844424,44
36031,0.513980263158,2
36033,1.17004680187,6
36035,0.915650294839,5
36037,1.17730162468,7
36039,1.86289120715,9
36043,0.624668145048,4
36045,1.00885268229,12
36047,0.265869418043,69
36049,1.47470874502,4
36051,0.462955818583,3
36053,1.24263051072,9
36055,0.427033345966,32
36057,1.00443962313,5
36059,0.679161265366,92
36061,0.171831112109,28
36063,0.840532337147,18
36065,0.513791006945,12
36067,0.704670470464,33
36069,1.46530881383,16
36071,0.745902862136,28
36075,1.56787668237,19
36077,1.14008371472,7
36079,0.804117079447,8
36081,0.338962574621,78
36083,0.562851782364,9
36085,0.550286678194,26
36087,0.467744349648,15
36089,0.982046406157,11
36091,0.804382993556,18
36093,0.646011524846,10
36095,0.313351925548,1
36097,1.08636610538,2
36099,1.99180514455,7
36101,0.709471443774,7
36103,1.11897576418,168
36105,1.7031311411,13
36107,0.597621466563,3
36109,1.2517452217,13
36111,0.882515168229,16
36113,0.306842589751,2
36115,1.59489633174,10
36117,1.40668282548,13
36119,0.454867338974,44
36121,1.68894465087,7
36123,0.794060427999,2
37001,1.54581406433,24
37003,1.61472630389,6
37005,1.83301255614,2
37007,0.765257317773,2
37009,2.21287895552,6
37011,1.69539417915,3
37013,1.05128151216,5
37015,2.92426162394,6
37017,1.15207373272,4
37019,1.03514310853,12
37021,1.45550991364,36
37023,0.893375619779,8
37025,1.32714001327,25
37027,1.46774627559,12
37031,0.586269566747,4
37033,2.58910848365,6
37035,1.81100834357,28
37037,1.7795969213,12
37039,1.84556326591,5
37041,0.68231441048,1
37043,1.87687687688,2
37045,2.05807898907,20
37047,2.44626943911,14
37049,1.53183341312,16
37051,1.29388822654,42
37053,1.63318634656,4
37055,0.573674095746,2
37057,1.70870278946,28
37059,1.44763191546,6
37061,3.36400181656,20
37063,0.86560001662,25
37065,1.98986975398,11
37067,1.13358622444,41
37069,1.12366765121,7
37071,1.90651408199,40
37073,3.41180484476,4
37075,3.44827586207,3
37077,2.06508458242,12
37079,2.34433608402,5
37081,1.12478614263,57
37083,2.24689647424,12
37085,1.85006435006,23
37087,1.35203650499,8
37089,0.729135336633,8
37091,1.64149704531,4
37093,2.93685756241,15
37095,1.75654312313,1
37097,1.09047290175,18
37099,1.47015583652,6
37101,1.51348684948,27
37103,0.983671060397,1
37105,3.53428254064,21
37107,1.53108094315,9
37109,2.38759456131,19
37111,1.11207490937,5
37113,1.47410006191,5
37115,1.42673705236,3
37117,0.84285052046,2
37119,0.807845798394,80
37121,1.30463144162,2
37123,1.08691714068,3
37125,1.7440022672,16
37127,2.53373028441,24
37129,0.985494460113,21
37131,2.37970586835,5
37133,1.30610112488,24
37135,0.865526095612,12
37137,3.85148667386,5
37139,0.999550202409,4
37141,2.53779501867,14
37143,1.48170099274,2
37145,1.52819520147,6
37147,1.84121796568,32
37149,1.96782604418,4
37151,1.82622743556,26
37153,1.08587065109,5
37155,3.92968095439,53
37157,1.62513542795,15
37159,1.66231813878,23
37161,0.897330441935,6
37163,3.91401687724,25
37165,2.50473115886,9
37167,1.81560096392,11
37169,1.92880564068,9
37171,2.18668853355,16
37173,0.706065099202,1
37175,1.51846452867,5
37179,0.749688410754,16
37181,2.45376876575,11
37183,0.665970641965,65
37185,2.93140512019,6
37187,2.36817177139,3
37189,2.29709035222,12
37191,1.36705399863,17
37193,1.74049255939,12
37195,1.83866341428,15
37197,2.10687103316,8
37199,1.70415814588,3
38001,4.27167876976,1
38003,2.70343336037,3
38005,2.94377391816,2
38009,1.50738619234,1
38011,6.20925178516,2
38015,1.13349126645,10
38017,0.369230769231,6
38019,2.5706940874,1
38025,7.15137067938,3
38029,5.77533930118,2
38035,0.869829948245,6
38053,18.72074883,18
38055,6.34853454661,6
38059,2.07003622563,6
38061,5.40365286934,5
38065,5.49752611325,1
38067,1.38773244518,1
38069,6.82593856655,3
38071,0.864603147155,1
38077,1.22571551143,2
38079,0.689750310388,1
38081,2.58131130614,1
38083,7.4794315632,1
38085,6.84931506849,3
38089,2.09585021657,6
38093,3.32131334219,7
38095,8.71839581517,2
38099,3.63471149478,4
38101,1.18105586394,8
38105,6.07718018839,18
39001,1.77122816961,5
39003,0.760485189551,8
39005,0.940043994059,5
39007,1.80402297123,18
39009,0.769538584665,5
39011,1.74394524012,8
39013,1.43760782059,10
39015,1.13002011436,5
39017,0.778444078188,29
39019,1.05779062798,3
39021,1.26926103622,5
39023,1.75403977285,24
39025,0.798861622188,16
39027,0.716127184188,3
39029,0.754809552115,8
39031,1.90611044549,7
39033,1.17027501463,5
39035,0.593735379266,75
39037,2.4830009932,13
39039,1.81023558923,7
39041,0.701061839047,13
39043,1.44468814436,11
39045,0.938891571436,14
39047,3.12836733984,9
39049,0.69915057318,85
39051,2.58914911145,11
39053,1.96302960903,6
39055,1.06525768583,10
39057,0.487234457221,8
39059,0.252359561904,1
39061,0.67147976732,54
39063,1.32576761945,10
39065,1.89059742879,6
39067,1.91901746306,3
39069,3.56951633054,10
39071,1.62149640954,7
39073,1.38341287957,4
39075,0.920895110047,4
39077,1.69672701359,10
39079,1.52188470201,5
39081,1.6163872276,11
39083,0.983542062816,6
39085,0.610189289435,14
39087,0.80870816957,5
39089,1.36342349712,23
39091,1.97871779087,9
39093,1.12154958569,34
39095,0.779349976276,34
39097,1.84094256259,8
39099,0.937966318482,22
39101,0.758230593088,5
39103,0.629179035755,11
39105,2.55612831764,6
39107,1.22360081247,5
39109,1.06262739453,11
39111,1.37485392177,2
39113,1.04915477468,56
39115,4.023335345,6
39117,3.42896331009,12
39119,1.16257440476,10
39121,2.75709953129,4
39123,0.971770079199,4
39125,2.087138012,4
39127,1.11034004164,4
39129,0.884720870565,5
39131,1.05648682913,3
39133,1.29712100904,21
39135,2.3991171249,10
39137,0.87760355722,3
39139,1.38988815488,17
39141,0.90516461065,7
39143,1.66148836127,10
39145,1.66630349796,13
39147,0.715192476175,4
39149,1.01901481648,5
39151,0.506695041589,19
39153,0.461384855873,25
39155,0.872207120117,18
39157,0.755148494558,7
39159,1.68318683374,9
39161,1.04983202688,3
39163,5.28940607526,7
39165,0.682078611834,15
39167,0.977979169044,6
39169,1.21347652356,14
39171,2.40731824747,9
39173,2.32765643791,30
39175,1.780389015,4
40001,1.34916351862,3
40003,5.21285838401,3
40005,2.15734215447,3
40007,9.04159132007,5
40009,3.86266094421,9
40011,1.01936799185,1
40013,2.49982955708,11
40015,2.37328360739,7
40017,0.950924377739,12
40019,2.27075678131,11
40021,1.45539222821,7
40023,3.30687830688,5
40025,8.54335753951,2
40027,1.00515982041,27
40031,0.955939170404,12
40033,6.5445026178,4
40037,1.97849097667,14
40039,2.07053626889,6
40041,1.69045376609,7
40043,6.16903146206,3
40045,2.42659548653,1
40047,0.643169539491,4
40049,1.82116190129,5
40051,3.17093188092,17
40053,6.64157626743,3
40055,1.63478829492,1
40057,3.48918353105,1
40059,7.96601168348,3
40061,1.55642023346,2
40063,1.45085237577,2
40065,1.151366288,3
40067,1.57903047529,1
40069,1.81455271276,2
40071,3.29041174019,15
40073,3.9210560711,6
40075,5.37518813158,5
40077,3.71264154446,4
40079,2.80566744825,14
40081,2.60839322977,9
40083,1.5732811903,7
40085,3.10462589258,3
40087,1.91717791411,7
40089,2.41378269921,8
40091,2.46548323471,5
40093,9.09090909091,7
40095,2.49781441239,4
40097,1.70702562977,7
40099,2.91269205563,4
40101,1.99362041467,14
40103,0.869111767773,1
40105,5.68450971104,6
40107,0.816459830176,1
40109,1.11334959177,84
40111,1.77457790397,7
40113,1.66479377367,8
40115,3.42839333022,11
40117,1.8182920177,3
40119,2.01452979615,16
40121,2.89139476435,13
40123,2.10222047037,8
40125,2.81151596941,20
40127,4.45394619633,5
40131,2.46664424263,22
40133,1.96224637966,5
40135,1.92938452634,8
40137,1.33910636968,6
40139,3.70576246063,8
40143,1.15507712546,72
40145,0.795850963643,6
40147,1.15919629057,6
40149,4.29221392394,5
40151,2.21410384147,2
40153,1.90603259316,4
41001,3.73785198106,6
41003,0.693681715706,6
41005,0.718984793472,28
41007,1.33754213258,5
41009,1.61979388123,8
41011,1.43369175627,9
41013,1.90876121397,4
41015,1.34300295461,3
41017,0.780209096038,13
41019,2.89195290781,31
41023,2.74876305662,2
41025,4.1499515839,3
41027,0.879159523496,2
41029,1.19982914433,25
41031,2.71973165314,6
41033,2.8773873323,24
41035,2.27369186928,15
41037,2.55036980362,2
41039,1.59637035792,57
41041,1.5103458692,7
41043,2.18540652764,26
41045,1.63660763968,5
41047,0.711503778704,23
41049,4.46269189575,5
41051,0.533563763472,41
41053,2.07082211638,16
41055,11.1420612813,2
41057,2.75265434526,7
41059,1.433448878,11
41061,3.10739949505,8
41065,1.17683979288,3
41067,0.485428165621,27
41069,7.41839762611,1
41071,1.5822941287,16
42001,1.37569153065,14
42003,0.438616085027,54
42005,2.05945953898,14
42007,0.70677621698,12
42009,1.42606853278,7
42011,0.942108632372,39
42013,1.81892952044,23
42015,2.57118981809,16
42017,0.893736344586,56
42019,0.861655779287,16
42021,0.645712112842,9
42023,4.10761963442,2
42025,1.70189064579,11
42027,0.950431812854,15
42029,0.686547782745,35
42031,1.013838901,4
42033,2.45872416803,20
42035,2.52436007472,10
42037,2.09230033477,14
42039,0.91592915288,8
42041,0.538465043264,13
42043,0.700863906984,19
42045,0.373876367987,21
42047,1.27510360217,4
42049,1.10770462163,31
42051,2.07636576666,28
42055,1.64165873198,25
42057,3.40274942153,5
42059,1.58152775581,6
42061,1.52485513876,7
42063,1.93412594573,17
42065,1.56403610689,7
42067,4.83305811752,12
42069,0.890100675071,19
42071,0.905291428399,48
42073,1.23370942778,11
42075,1.39936365779,19
42077,1.03712341208,37
42079,1.21838829098,39
42081,1.97160883281,23
42083,1.6323104188,7
42085,1.12729795352,13
42087,0.856989823246,4
42089,2.02524407169,34
42091,0.4182196145,34
42093,2.70153447158,5
42095,0.934529531133,28
42097,0.957385698785,9
42099,2.40821419971,11
42101,0.604473619228,94
42103,1.23605028959,7
42105,2.30189330725,4
42107,1.02487018311,15
42109,2.24741547221,9
42111,1.56623203728,12
42113,3.13430496787,2
42115,2.3602161958,10
42117,1.18248037083,5
42119,0.667289470172,3
42121,0.371016213409,2
42123,1.46477222792,6
42125,1.10456907399,23
42127,1.54912667983,8
42129,1.13494495517,41
42131,1.42111059793,4
42133,0.909793931674,40
44001,0.203351228241,1
44003,0.424350440718,7
44005,0.120973107678,1
44007,0.412397951334,26
44009,0.791107946679,10
45001,2.40028803456,6
45003,1.58625570442,26
45005,4.06586704615,4
45007,1.67350887744,32
45009,2.59201658891,4
45011,2.26264820346,5
45013,0.991716252479,17
45015,1.85937927722,36
45017,6.68538574676,10
45019,1.68944285929,63
45021,3.04315915722,17
45023,5.22177171643,17
45025,3.46380325598,16
45027,4.68137398326,16
45029,5.52573413325,21
45031,3.68069255911,25
45033,2.22681724193,7
45035,2.19606766633,32
45037,0.755686541223,2
45039,3.02925393803,7
45041,2.74705414588,38
45043,2.97167007858,18
45045,1.5371560087,73
45047,1.57658626077,11
45049,3.41913740048,7
45051,2.78609018677,81
45053,5.64993031753,15
45055,2.8698064475,18
45057,1.84585850879,15
45059,3.31380198527,22
45061,4.33345972591,8
45063,1.67979462685,46
45065,3.03183425973,3
45067,3.41965368235,11
45069,3.21508948666,9
45071,1.85725656673,7
45073,1.73451280204,13
45075,3.42257797405,31
45077,1.33195697779,16
45079,1.13094026374,45
45083,2.57519571487,75
45085,1.85568349462,20
45087,2.13333333333,6
45089,2.40688368735,8
45091,0.749762575185,18
46003,10.9930377428,3
46005,2.20167327169,4
46007,2.90866783013,1
46011,0.605216970284,2
46013,0.26274303731,1
46019,0.971628449281,1
46021,6.45994832041,1
46023,1.08236822167,1
46027,1.42744986082,2
46029,0.720720720721,2
46033,5.95663569216,5
46035,1.51614696518,3
46037,3.55998576006,2
46045,14.9328023892,6
46047,1.44801621778,1
46049,8.47816871556,2
46051,1.38370001384,1
46053,4.73260766682,2
46057,1.6716817118,1
46059,2.96296296296,1
46061,20.6733608978,7
46063,7.53012048193,1
46065,0.572540936677,1
46067,2.76778300581,2
46071,9.26784059314,3
46075,12.8040973111,1
46081,3.2460945425,8
46083,0.802021093155,4
46087,1.78157847853,1
46091,2.12720697724,1
46093,2.2743641257,6
46095,9.58772770853,2
46097,4.33651344319,1
46099,0.558840294621,10
46101,6.21214474297,4
46103,1.50822453693,16
46109,3.87672029463,4
46111,4.27533133818,1
46119,6.8073519401,1
46125,1.20452902915,1
46127,1.34752728743,2
46129,3.63967242948,2
46135,3.09241915533,7
47001,0.795439480313,6
47003,2.60948984474,12
47005,3.07484164566,5
47007,0.730673681134,1
47009,2.15675623862,27
47011,1.95959318845,20
47013,3.73357228196,15
47015,4.35192572713,6
47017,1.4107854548,4
47019,1.05372227393,6
47021,1.5219927959,6
47023,1.73170168552,3
47025,1.57490235605,5
47027,1.2853470437,1
47029,2.2649415362,8
47031,2.61936835803,14
47033,1.3698630137,2
47035,2.61073883909,15
47037,1.15412767689,76
47039,0.855724798905,1
47041,2.62632629478,5
47043,2.9719448407,15
47045,1.57670678509,6
47047,0.772916988715,3
47049,2.7884669009,5
47051,1.94467402402,8
47053,1.00863390624,5
47055,3.45435075478,10
47057,2.63898662913,6
47059,2.18735417639,15
47063,0.952396069779,6
47065,1.20647705826,42
47069,0.761817697025,2
47071,1.1583011583,3
47073,1.59024648821,9
47075,4.93204734765,9
47077,3.2127940599,9
47079,2.78905451052,9
47081,1.64724292715,4
47083,6.03136308806,5
47085,3.28947368421,6
47087,3.47947112039,4
47089,2.09563726424,11
47091,2.22012543709,4
47093,1.21526371223,54
47095,1.30089761936,1
47097,1.45841688847,4
47099,1.89456732819,8
47101,1.67448091092,2
47103,2.08643815201,7
47105,1.39361723307,7
47107,2.09499866682,11
47109,3.8309772823,10
47111,1.75739203023,4
47113,1.8332925935,18
47115,1.76640994842,5
47117,1.28373824577,4
47119,1.18921618761,10
47121,3.4141345169,4
47123,1.98706201841,9
47125,1.45176900742,27
47129,3.6707350647,8
47131,0.642487712422,2
47133,2.26244343891,5
47139,3.59561335171,6
47141,0.677414984419,5
47143,2.77829227635,9
47145,2.06914713517,11
47147,1.18648592531,8
47149,0.884774099477,25
47151,2.26829378941,5
47153,3.42653508772,5
47155,1.70909129752,16
47157,1.27965875766,120
47159,4.18060200669,8
47161,4.51603191329,6
47163,0.956925589466,15
47165,0.648496960907,11
47167,0.810714401531,5
47171,1.10686811666,2
47173,2.09467951403,4
47175,1.78699070765,1
47177,0.999625140572,4
47179,1.43635739764,18
47181,0.59182103332,1
47183,1.74342583176,6
47185,2.66646350754,7
47187,0.501363709289,10
47189,1.30670913471,16
48001,1.38133471467,8
48003,8.34575260805,14
48005,2.05132880521,18
48007,0.823316318129,2
48013,3.61317747078,17
48015,1.730942325,5
48017,1.40331181589,1
48019,3.84689363339,8
48021,2.59915787285,20
48023,16.5380374862,6
48025,1.53097155455,5
48027,1.22683956926,40
48029,1.02437576075,187
48031,3.73029935652,4
48033,14.1843971631,1
48035,2.22580824662,4
48037,1.50287155816,14
48039,1.26604791087,42
48041,1.0717539253,22
48043,1.08283703303,1
48047,4.15454923141,3
48049,1.58591705654,6
48051,2.31307465448,4
48053,2.49184487133,11
48055,3.0497877856,12
48057,0.461552663159,1
48059,4.43393437777,6
48061,0.598161967905,25
48063,0.798977309044,1
48065,14.8319050758,9
48067,4.61619625429,14
48069,1.25817815803,1
48071,4.02673753725,15
48073,1.56350772959,8
48075,1.41663125089,1
48077,0.954289531444,1
48081,15.4416306362,5
48083,4.68603561387,4
48085,0.417529270542,36
48087,9.81033355134,3
48089,6.74471262707,14
48091,1.42102447506,17
48093,2.93621081994,4
48097,3.35388663863,13
48099,1.70765027322,13
48103,4.22832980973,2
48105,8.1103000811,3
48107,6.65889795239,4
48109,52.2648083624,12
