geoid,name,B01003001,"B01003001, Error"
05000US37153,"Richmond County, NC",46046,0
05000US37155,"Robeson County, NC",134871,0
05000US37157,"Rockingham County, NC",92300,0
05000US37159,"Rowan County, NC",138361,0
05000US37161,"Rutherford County, NC",66865,0
05000US37163,"Sampson County, NC",63873,0
05000US37165,"Scotland County, NC",35932,0
05000US37167,"Stanly County, NC",60586,0
05000US37169,"Stokes County, NC",46661,0
05000US37171,"Surry County, NC",73170,0
05000US37173,"Swain County, NC",14163,0
05000US37175,"Transylvania County, NC",32928,0
05000US37177,"Tyrrell County, NC",4152,0
05000US37179,"Union County, NC",213422,0
05000US37181,"Vance County, NC",44829,0
05000US37183,"Wake County, NC",976019,0
05000US37185,"Warren County, NC",20468,0
05000US37187,"Washington County, NC",12668,0
05000US37189,"Watauga County, NC",52240,0
05000US37191,"Wayne County, NC",124355,0
05000US37193,"Wilkes County, NC",68946,0
05000US37195,"Wilson County, NC",81581,0
05000US37197,"Yadkin County, NC",37971,0
05000US37199,"Yancey County, NC",17604,0
05000US38001,"Adams County, ND",2341,0
05000US38003,"Barnes County, ND",11097,0
05000US38005,"Benson County, ND",6794,0
05000US38007,"Billings County, ND",969,112
05000US38009,"Bottineau County, ND",6634,0
05000US38011,"Bowman County, ND",3221,0
05000US38013,"Burke County, ND",2208,0
05000US38015,"Burleigh County, ND",88223,0
05000US38017,"Cass County, ND",162500,0
05000US38019,"Cavalier County, ND",3890,0
05000US38021,"Dickey County, ND",5195,0
05000US38023,"Divide County, ND",2314,0
05000US38025,"Dunn County, ND",4195,0
05000US38027,"Eddy County, ND",2370,0
05000US38029,"Emmons County, ND",3463,0
05000US38031,"Foster County, ND",3366,0
05000US38033,"Golden Valley County, ND",1822,122
05000US38035,"Grand Forks County, ND",68979,0
05000US38037,"Grant County, ND",2362,0
05000US38039,"Griggs County, ND",2329,0
05000US38041,"Hettinger County, ND",2621,0
05000US38043,"Kidder County, ND",2430,0
05000US38045,"LaMoure County, ND",4113,0
05000US38047,"Logan County, ND",1945,0
05000US38049,"McHenry County, ND",5817,0
05000US38051,"McIntosh County, ND",2759,0
05000US38053,"McKenzie County, ND",9615,0
05000US38055,"McLean County, ND",9451,0
05000US38057,"Mercer County, ND",8633,0
05000US38059,"Morton County, ND",28985,0
05000US38061,"Mountrail County, ND",9253,0
05000US38063,"Nelson County, ND",3048,0
05000US38065,"Oliver County, ND",1819,86
05000US38067,"Pembina County, ND",7206,0
05000US38069,"Pierce County, ND",4395,0
05000US38071,"Ramsey County, ND",11566,0
05000US38073,"Ransom County, ND",5453,0
05000US38075,"Renville County, ND",2562,0
05000US38077,"Richland County, ND",16317,0
05000US38079,"Rolette County, ND",14498,0
05000US38081,"Sargent County, ND",3874,0
05000US38083,"Sheridan County, ND",1337,86
05000US38085,"Sioux County, ND",4380,0
05000US38087,"Slope County, ND",673,75
05000US38089,"Stark County, ND",28628,0
05000US38091,"Steele County, ND",1979,0
05000US38093,"Stutsman County, ND",21076,0
05000US38095,"Towner County, ND",2294,0
05000US38097,"Traill County, ND",8077,0
05000US38099,"Walsh County, ND",11005,0
05000US38101,"Ward County, ND",67736,0
05000US38103,"Wells County, ND",4204,0
05000US38105,"Williams County, ND",29619,0
05000US39001,"Adams County, OH",28229,0
05000US39003,"Allen County, OH",105196,0
05000US39005,"Ashland County, OH",53189,0
05000US39007,"Ashtabula County, OH",99777,0
05000US39009,"Athens County, OH",64974,0
05000US39011,"Auglaize County, OH",45873,0
05000US39013,"Belmont County, OH",69560,0
05000US39015,"Brown County, OH",44247,0
05000US39017,"Butler County, OH",372538,0
05000US39019,"Carroll County, OH",28361,0
05000US39021,"Champaign County, OH",39393,0
05000US39023,"Clark County, OH",136827,0
05000US39025,"Clermont County, OH",200285,0
05000US39027,"Clinton County, OH",41892,0
05000US39029,"Columbiana County, OH",105987,0
05000US39031,"Coshocton County, OH",36724,0
05000US39033,"Crawford County, OH",42725,0
05000US39035,"Cuyahoga County, OH",1263189,0
05000US39037,"Darke County, OH",52356,0
05000US39039,"Defiance County, OH",38669,0
05000US39041,"Delaware County, OH",185433,0
05000US39043,"Erie County, OH",76141,0
05000US39045,"Fairfield County, OH",149112,0
05000US39047,"Fayette County, OH",28769,0
05000US39049,"Franklin County, OH",1215761,0
05000US39051,"Fulton County, OH",42485,0
05000US39053,"Gallia County, OH",30565,0
05000US39055,"Geauga County, OH",93874,0
05000US39057,"Greene County, OH",164192,0
05000US39059,"Guernsey County, OH",39626,0
05000US39061,"Hamilton County, OH",804194,0
05000US39063,"Hancock County, OH",75428,0
05000US39065,"Hardin County, OH",31736,0
05000US39067,"Harrison County, OH",15633,0
05000US39069,"Henry County, OH",28015,0
05000US39071,"Highland County, OH",43170,0
05000US39073,"Hocking County, OH",28914,0
05000US39075,"Holmes County, OH",43436,0
05000US39077,"Huron County, OH",58937,0
05000US39079,"Jackson County, OH",32854,0
05000US39081,"Jefferson County, OH",68053,0
05000US39083,"Knox County, OH",61004,0
05000US39085,"Lake County, OH",229437,0
05000US39087,"Lawrence County, OH",61827,0
05000US39089,"Licking County, OH",168693,0
05000US39091,"Logan County, OH",45484,0
05000US39093,"Lorain County, OH",303152,0
05000US39095,"Lucas County, OH",436261,0
05000US39097,"Madison County, OH",43456,0
05000US39099,"Mahoning County, OH",234550,0
05000US39101,"Marion County, OH",65943,0
05000US39103,"Medina County, OH",174831,0
05000US39105,"Meigs County, OH",23473,0
05000US39107,"Mercer County, OH",40863,0
05000US39109,"Miami County, OH",103517,0
05000US39111,"Monroe County, OH",14547,0
05000US39113,"Montgomery County, OH",533763,0
05000US39115,"Morgan County, OH",14913,0
05000US39117,"Morrow County, OH",34996,0
05000US39119,"Muskingum County, OH",86016,0
05000US39121,"Noble County, OH",14508,0
05000US39123,"Ottawa County, OH",41162,0
05000US39125,"Paulding County, OH",19165,0
05000US39127,"Perry County, OH",36025,0
05000US39129,"Pickaway County, OH",56515,0
05000US39131,"Pike County, OH",28396,0
05000US39133,"Portage County, OH",161897,0
05000US39135,"Preble County, OH",41682,0
05000US39137,"Putnam County, OH",34184,0
05000US39139,"Richland County, OH",122312,0
05000US39141,"Ross County, OH",77334,0
05000US39143,"Sandusky County, OH",60187,0
05000US39145,"Scioto County, OH",78017,0
05000US39147,"Seneca County, OH",55929,0
05000US39149,"Shelby County, OH",49067,0
05000US39151,"Stark County, OH",374979,0
05000US39153,"Summit County, OH",541847,0
05000US39155,"Trumbull County, OH",206373,0
05000US39157,"Tuscarawas County, OH",92697,0
05000US39159,"Union County, OH",53470,0
05000US39161,"Van Wert County, OH",28576,0
05000US39163,"Vinton County, OH",13234,0
05000US39165,"Warren County, OH",219916,0
05000US39167,"Washington County, OH",61351,0
05000US39169,"Wayne County, OH",115371,0
05000US39171,"Williams County, OH",37386,0
05000US39173,"Wood County, OH",128885,0
05000US39175,"Wyandot County, OH",22467,0
05000US40001,"Adair County, OK",22236,0
05000US40003,"Alfalfa County, OK",5755,0
05000US40005,"Atoka County, OK",13906,0
05000US40007,"Beaver County, OK",5530,0
05000US40009,"Beckham County, OK",23300,0
05000US40011,"Blaine County, OK",9810,0
05000US40013,"Bryan County, OK",44003,0
05000US40015,"Caddo County, OK",29495,0
05000US40017,"Canadian County, OK",126193,0
05000US40019,"Carter County, OK",48442,0
05000US40021,"Cherokee County, OK",48097,0
05000US40023,"Choctaw County, OK",15120,0
05000US40025,"Cimarron County, OK",2341,0
05000US40027,"Cleveland County, OK",268614,0
05000US40029,"Coal County, OK",5812,0
05000US40031,"Comanche County, OK",125531,0
05000US40033,"Cotton County, OK",6112,0
05000US40035,"Craig County, OK",14744,0
05000US40037,"Creek County, OK",70761,0
05000US40039,"Custer County, OK",28978,0
05000US40041,"Delaware County, OK",41409,0
05000US40043,"Dewey County, OK",4863,0
05000US40045,"Ellis County, OK",4121,0
05000US40047,"Garfield County, OK",62192,0
05000US40049,"Garvin County, OK",27455,0
05000US40051,"Grady County, OK",53612,0
05000US40053,"Grant County, OK",4517,0
05000US40055,"Greer County, OK",6117,0
05000US40057,"Harmon County, OK",2866,0
05000US40059,"Harper County, OK",3766,0
05000US40061,"Haskell County, OK",12850,0
05000US40063,"Hughes County, OK",13785,0
05000US40065,"Jackson County, OK",26056,0
05000US40067,"Jefferson County, OK",6333,0
05000US40069,"Johnston County, OK",11022,0
05000US40071,"Kay County, OK",45587,0
05000US40073,"Kingfisher County, OK",15302,0
05000US40075,"Kiowa County, OK",9302,0
05000US40077,"Latimer County, OK",10774,0
05000US40079,"Le Flore County, OK",49899,0
05000US40081,"Lincoln County, OK",34504,0
05000US40083,"Logan County, OK",44493,0
05000US40085,"Love County, OK",9663,0
05000US40087,"McClain County, OK",36512,0
05000US40089,"McCurtain County, OK",33143,0
05000US40091,"McIntosh County, OK",20280,0
05000US40093,"Major County, OK",7700,0
05000US40095,"Marshall County, OK",16014,0
05000US40097,"Mayes County, OK",41007,0
05000US40099,"Murray County, OK",13733,0
05000US40101,"Muskogee County, OK",70224,0
05000US40103,"Noble County, OK",11506,0
05000US40105,"Nowata County, OK",10555,0
05000US40107,"Okfuskee County, OK",12248,0
05000US40109,"Oklahoma County, OK",754480,0
05000US40111,"Okmulgee County, OK",39446,0
05000US40113,"Osage County, OK",48054,0
05000US40115,"Ottawa County, OK",32085,0
05000US40117,"Pawnee County, OK",16499,0
05000US40119,"Payne County, OK",79423,0
05000US40121,"Pittsburg County, OK",44961,0
05000US40123,"Pontotoc County, OK",38055,0
05000US40125,"Pottawatomie County, OK",71136,0
05000US40127,"Pushmataha County, OK",11226,0
05000US40129,"Roger Mills County, OK",3780,0
05000US40131,"Rogers County, OK",89190,0
05000US40133,"Seminole County, OK",25481,0
05000US40135,"Sequoyah County, OK",41464,0
05000US40137,"Stephens County, OK",44806,0
05000US40139,"Texas County, OK",21588,0
05000US40141,"Tillman County, OK",7715,0
05000US40143,"Tulsa County, OK",623335,0
05000US40145,"Wagoner County, OK",75391,0
05000US40147,"Washington County, OK",51760,0
05000US40149,"Washita County, OK",11649,0
05000US40151,"Woods County, OK",9033,0
05000US40153,"Woodward County, OK",20986,0
05000US41001,"Baker County, OR",16052,0
05000US41003,"Benton County, OR",86495,0
05000US41005,"Clackamas County, OR",389438,0
05000US41007,"Clatsop County, OR",37382,0
05000US41009,"Columbia County, OR",49389,0
05000US41011,"Coos County, OR",62775,0
05000US41013,"Crook County, OR",20956,0
05000US41015,"Curry County, OR",22338,0
05000US41017,"Deschutes County, OR",166622,0
05000US41019,"Douglas County, OR",107194,0
05000US41021,"Gilliam County, OR",1883,134
05000US41023,"Grant County, OR",7276,0
05000US41025,"Harney County, OR",7229,0
05000US41027,"Hood River County, OR",22749,0
05000US41029,"Jackson County, OR",208363,0
05000US41031,"Jefferson County, OR",22061,0
05000US41033,"Josephine County, OR",83409,0
05000US41035,"Klamath County, OR",65972,0
05000US41037,"Lake County, OR",7842,0
05000US41039,"Lane County, OR",357060,0
05000US41041,"Lincoln County, OR",46347,0
05000US41043,"Linn County, OR",118971,0
05000US41045,"Malheur County, OR",30551,0
05000US41047,"Marion County, OR",323259,0
05000US41049,"Morrow County, OR",11204,0
05000US41051,"Multnomah County, OR",768418,0
05000US41053,"Polk County, OR",77264,0
05000US41055,"Sherman County, OR",1795,128
05000US41057,"Tillamook County, OR",25430,0
05000US41059,"Umatilla County, OR",76738,0
05000US41061,"Union County, OR",25745,0
05000US41063,"Wallowa County, OR",6857,0
05000US41065,"Wasco County, OR",25492,0
05000US41067,"Washington County, OR",556210,0
05000US41069,"Wheeler County, OR",1348,92
05000US41071,"Yamhill County, OR",101119,0
05000US42001,"Adams County, PA",101767,0
05000US42003,"Allegheny County, PA",1231145,0
05000US42005,"Armstrong County, PA",67979,0
05000US42007,"Beaver County, PA",169785,0
05000US42009,"Bedford County, PA",49086,0
05000US42011,"Berks County, PA",413965,0
05000US42013,"Blair County, PA",126448,0
05000US42015,"Bradford County, PA",62228,0
05000US42017,"Bucks County, PA",626583,0
05000US42019,"Butler County, PA",185689,0
05000US42021,"Cambria County, PA",139381,0
05000US42023,"Cameron County, PA",4869,0
05000US42025,"Carbon County, PA",64634,0
05000US42027,"Centre County, PA",157823,0
05000US42029,"Chester County, PA",509797,0
05000US42031,"Clarion County, PA",39454,0
05000US42033,"Clearfield County, PA",81343,0
05000US42035,"Clinton County, PA",39614,0
05000US42037,"Columbia County, PA",66912,0
05000US42039,"Crawford County, PA",87343,0
05000US42041,"Cumberland County, PA",241427,0
05000US42043,"Dauphin County, PA",271094,0
05000US42045,"Delaware County, PA",561683,0
05000US42047,"Elk County, PA",31370,0
05000US42049,"Erie County, PA",279858,0
05000US42051,"Fayette County, PA",134851,0
05000US42053,"Forest County, PA",7581,0
05000US42055,"Franklin County, PA",152285,0
05000US42057,"Fulton County, PA",14694,0
05000US42059,"Greene County, PA",37938,0
05000US42061,"Huntingdon County, PA",45906,0
05000US42063,"Indiana County, PA",87895,0
05000US42065,"Jefferson County, PA",44756,0
05000US42067,"Juniata County, PA",24829,0
05000US42069,"Lackawanna County, PA",213459,0
05000US42071,"Lancaster County, PA",530216,0
05000US42073,"Lawrence County, PA",89162,0
05000US42075,"Lebanon County, PA",135776,0
05000US42077,"Lehigh County, PA",356756,0
05000US42079,"Luzerne County, PA",320095,0
05000US42081,"Lycoming County, PA",116656,0
05000US42083,"McKean County, PA",42884,0
05000US42085,"Mercer County, PA",115320,0
05000US42087,"Mifflin County, PA",46675,0
05000US42089,"Monroe County, PA",167881,0
05000US42091,"Montgomery County, PA",812970,0
05000US42093,"Montour County, PA",18508,0
05000US42095,"Northampton County, PA",299616,0
05000US42097,"Northumberland County, PA",94006,0
05000US42099,"Perry County, PA",45677,0
05000US42101,"Philadelphia County, PA",1555072,0
05000US42103,"Pike County, PA",56632,0
05000US42105,"Potter County, PA",17377,0
05000US42107,"Schuylkill County, PA",146360,0
05000US42109,"Snyder County, PA",40046,0
05000US42111,"Somerset County, PA",76617,0
05000US42113,"Sullivan County, PA",6381,0
05000US42115,"Susquehanna County, PA",42369,0
05000US42117,"Tioga County, PA",42284,0
05000US42119,"Union County, PA",44958,0
05000US42121,"Venango County, PA",53906,0
05000US42123,"Warren County, PA",40962,0
05000US42125,"Washington County, PA",208226,0
05000US42127,"Wayne County, PA",51642,0
05000US42129,"Westmoreland County, PA",361251,0
05000US42131,"Wyoming County, PA",28147,0
05000US42133,"York County, PA",439660,0
05000US44001,"Bristol County, RI",49176,0
05000US44003,"Kent County, RI",164958,0
05000US44005,"Newport County, RI",82663,0
05000US44007,"Providence County, RI",630459,0
05000US44009,"Washington County, RI",126405,0
05000US45001,"Abbeville County, SC",24997,0
05000US45003,"Aiken County, SC",163908,0
05000US45005,"Allendale County, SC",9838,0
05000US45007,"Anderson County, SC",191215,0
05000US45009,"Bamberg County, SC",15432,0
05000US45011,"Barnwell County, SC",22098,0
05000US45013,"Beaufort County, SC",171420,0
05000US45015,"Berkeley County, SC",193613,0
05000US45017,"Calhoun County, SC",14958,0
05000US45019,"Charleston County, SC",372904,0
05000US45021,"Cherokee County, SC",55863,0
05000US45023,"Chester County, SC",32556,0
05000US45025,"Chesterfield County, SC",46192,0
05000US45027,"Clarendon County, SC",34178,0
05000US45029,"Colleton County, SC",38004,0
05000US45031,"Darlington County, SC",67922,0
05000US45033,"Dillon County, SC",31435,0
05000US45035,"Dorchester County, SC",145715,0
05000US45037,"Edgefield County, SC",26466,0
05000US45039,"Fairfield County, SC",23108,0
05000US45041,"Florence County, SC",138330,0
05000US45043,"Georgetown County, SC",60572,0
05000US45045,"Greenville County, SC",474903,0
05000US45047,"Greenwood County, SC",69771,0
05000US45049,"Hampton County, SC",20473,0
05000US45051,"Horry County, SC",290730,0
05000US45053,"Jasper County, SC",26549,0
05000US45055,"Kershaw County, SC",62722,0
05000US45057,"Lancaster County, SC",81263,0
05000US45059,"Laurens County, SC",66389,0
05000US45061,"Lee County, SC",18461,0
05000US45063,"Lexington County, SC",273843,0
05000US45065,"McCormick County, SC",9895,0
05000US45067,"Marion County, SC",32167,0
05000US45069,"Marlboro County, SC",27993,0
05000US45071,"Newberry County, SC",37690,0
05000US45073,"Oconee County, SC",74949,0
05000US45075,"Orangeburg County, SC",90575,0
05000US45077,"Pickens County, SC",120124,0
05000US45079,"Richland County, SC",397899,0
05000US45081,"Saluda County, SC",20000,0
05000US45083,"Spartanburg County, SC",291240,0
05000US45085,"Sumter County, SC",107777,0
05000US45087,"Union County, SC",28125,0
05000US45089,"Williamsburg County, SC",33238,0
05000US45091,"York County, SC",240076,0
05000US46003,"Aurora County, SD",2729,0
05000US46005,"Beadle County, SD",18168,0
05000US46007,"Bennett County, SD",3438,0
05000US46009,"Bon Homme County, SD",7013,0
05000US46011,"Brookings County, SD",33046,0
05000US46013,"Brown County, SD",38060,0
05000US46015,"Brule County, SD",5330,0
05000US46017,"Buffalo County, SD",2038,0
05000US46019,"Butte County, SD",10292,0
05000US46021,"Campbell County, SD",1548,126
05000US46023,"Charles Mix County, SD",9239,0
05000US46025,"Clark County, SD",3625,0
05000US46027,"Clay County, SD",14011,0
05000US46029,"Codington County, SD",27750,0
05000US46031,"Corson County, SD",4149,0
05000US46033,"Custer County, SD",8394,0
05000US46035,"Davison County, SD",19787,0
05000US46037,"Day County, SD",5618,0
05000US46039,"Deuel County, SD",4341,0
05000US46041,"Dewey County, SD",5579,0
05000US46043,"Douglas County, SD",2973,0
05000US46045,"Edmunds County, SD",4018,0
05000US46047,"Fall River County, SD",6906,0
05000US46049,"Faulk County, SD",2359,0
05000US46051,"Grant County, SD",7227,0
05000US46053,"Gregory County, SD",4226,0
05000US46055,"Haakon County, SD",2083,84
05000US46057,"Hamlin County, SD",5982,0
05000US46059,"Hand County, SD",3375,127
05000US46061,"Hanson County, SD",3386,0
05000US46063,"Harding County, SD",1328,125
05000US46065,"Hughes County, SD",17466,0
05000US46067,"Hutchinson County, SD",7226,0
05000US46069,"Hyde County, SD",1413,127
05000US46071,"Jackson County, SD",3237,0
05000US46073,"Jerauld County, SD",2031,0
05000US46075,"Jones County, SD",781,84
05000US46077,"Kingsbury County, SD",5107,0
05000US46079,"Lake County, SD",12086,0
05000US46081,"Lawrence County, SD",24645,0
05000US46083,"Lincoln County, SD",49874,0
05000US46085,"Lyman County, SD",3837,0
05000US46087,"McCook County, SD",5613,0
05000US46089,"McPherson County, SD",2263,126
05000US46091,"Marshall County, SD",4701,0
05000US46093,"Meade County, SD",26381,0
05000US46095,"Mellette County, SD",2086,0
05000US46097,"Miner County, SD",2306,0
05000US46099,"Minnehaha County, SD",178942,0
05000US46101,"Moody County, SD",6439,0
05000US46103,"Pennington County, SD",106085,0
05000US46105,"Perkins County, SD",2981,125
05000US46107,"Potter County, SD",2307,87
05000US46109,"Roberts County, SD",10318,0
05000US46111,"Sanborn County, SD",2339,0
05000US46115,"Spink County, SD",6570,0
05000US46117,"Stanley County, SD",2962,0
05000US46119,"Sully County, SD",1469,87
05000US46121,"Todd County, SD",9942,0
05000US46123,"Tripp County, SD",5504,0
05000US46125,"Turner County, SD",8302,0
05000US46127,"Union County, SD",14842,0
05000US46129,"Walworth County, SD",5495,0
05000US46135,"Yankton County, SD",22636,0
05000US46137,"Ziebach County, SD",2833,0
05000US47001,"Anderson County, TN",75430,0
05000US47003,"Bedford County, TN",45986,0
05000US47005,"Benton County, TN",16261,0
05000US47007,"Bledsoe County, TN",13686,0
05000US47009,"Blount County, TN",125188,0
05000US47011,"Bradley County, TN",102062,0
05000US47013,"Campbell County, TN",40176,0
05000US47015,"Cannon County, TN",13787,0
05000US47017,"Carroll County, TN",28353,0
05000US47019,"Carter County, TN",56941,0
05000US47021,"Cheatham County, TN",39422,0
05000US47023,"Chester County, TN",17324,0
05000US47025,"Claiborne County, TN",31748,0
05000US47027,"Clay County, TN",7780,0
05000US47029,"Cocke County, TN",35321,0
05000US47031,"Coffee County, TN",53448,0
05000US47033,"Crockett County, TN",14600,0
05000US47035,"Cumberland County, TN",57455,0
05000US47037,"Davidson County, TN",658506,0
05000US47039,"Decatur County, TN",11686,0
05000US47041,"DeKalb County, TN",19038,0
05000US47043,"Dickson County, TN",50472,0
05000US47045,"Dyer County, TN",38054,0
05000US47047,"Fayette County, TN",38814,0
05000US47049,"Fentress County, TN",17931,0
05000US47051,"Franklin County, TN",41138,0
05000US47053,"Gibson County, TN",49572,0
05000US47055,"Giles County, TN",28949,0
05000US47057,"Grainger County, TN",22736,0
05000US47059,"Greene County, TN",68576,0
05000US47061,"Grundy County, TN",13524,0
05000US47063,"Hamblen County, TN",62999,0
05000US47065,"Hamilton County, TN",348121,0
05000US47067,"Hancock County, TN",6642,0
05000US47069,"Hardeman County, TN",26253,0
05000US47071,"Hardin County, TN",25900,0
05000US47073,"Hawkins County, TN",56595,0
05000US47075,"Haywood County, TN",18248,0
05000US47077,"Henderson County, TN",28013,0
05000US47079,"Henry County, TN",32269,0
05000US47081,"Hickman County, TN",24283,0
05000US47083,"Houston County, TN",8290,0
05000US47085,"Humphreys County, TN",18240,0
05000US47087,"Jackson County, TN",11496,0
05000US47089,"Jefferson County, TN",52490,0
05000US47091,"Johnson County, TN",18017,0
05000US47093,"Knox County, TN",444348,0
05000US47095,"Lake County, TN",7687,0
05000US47097,"Lauderdale County, TN",27427,0
05000US47099,"Lawrence County, TN",42226,0
05000US47101,"Lewis County, TN",11944,0
05000US47103,"Lincoln County, TN",33550,0
05000US47105,"Loudon County, TN",50229,0
05000US47107,"McMinn County, TN",52506,0
05000US47109,"McNairy County, TN",26103,0
05000US47111,"Macon County, TN",22761,0
05000US47113,"Madison County, TN",98184,0
05000US47115,"Marion County, TN",28306,0
05000US47117,"Marshall County, TN",31159,0
05000US47119,"Maury County, TN",84089,0
05000US47121,"Meigs County, TN",11716,0
05000US47123,"Monroe County, TN",45293,0
05000US47125,"Montgomery County, TN",185980,0
05000US47127,"Moore County, TN",6351,0
05000US47129,"Morgan County, TN",21794,0
05000US47131,"Obion County, TN",31129,0
05000US47133,"Overton County, TN",22100,0
05000US47135,"Perry County, TN",7864,0
05000US47137,"Pickett County, TN",5097,0
05000US47139,"Polk County, TN",16687,0
05000US47141,"Putnam County, TN",73810,0
05000US47143,"Rhea County, TN",32394,0
05000US47145,"Roane County, TN",53162,0
05000US47147,"Robertson County, TN",67426,0
05000US47149,"Rutherford County, TN",282558,0
05000US47151,"Scott County, TN",22043,0
05000US47153,"Sequatchie County, TN",14592,0
05000US47155,"Sevier County, TN",93617,0
05000US47157,"Shelby County, TN",937750,0
05000US47159,"Smith County, TN",19136,0
05000US47161,"Stewart County, TN",13286,0
05000US47163,"Sullivan County, TN",156752,0
05000US47165,"Sumner County, TN",169623,0
05000US47167,"Tipton County, TN",61674,0
05000US47169,"Trousdale County, TN",7884,0
05000US47171,"Unicoi County, TN",18069,0
05000US47173,"Union County, TN",19096,0
05000US47175,"Van Buren County, TN",5596,0
05000US47177,"Warren County, TN",40015,0
05000US47179,"Washington County, TN",125317,0
05000US47181,"Wayne County, TN",16897,0
05000US47183,"Weakley County, TN",34415,0
05000US47185,"White County, TN",26252,0
05000US47187,"Williamson County, TN",199456,0
05000US47189,"Wilson County, TN",122445,0
05000US48001,"Anderson County, TX",57915,0
05000US48003,"Andrews County, TX",16775,0
05000US48005,"Angelina County, TX",87748,0
05000US48007,"Aransas County, TX",24292,0
05000US48009,"Archer County, TX",8779,0
05000US48011,"Armstrong County, TX",1943,88
05000US48013,"Atascosa County, TX",47050,0
05000US48015,"Austin County, TX",28886,0
05000US48017,"Bailey County, TX",7126,0
05000US48019,"Bandera County, TX",20796,0
05000US48021,"Bastrop County, TX",76948,0
05000US48023,"Baylor County, TX",3628,0
05000US48025,"Bee County, TX",32659,0
05000US48027,"Bell County, TX",326041,0
05000US48029,"Bexar County, TX",1825502,0
05000US48031,"Blanco County, TX",10723,0
05000US48033,"Borden County, TX",705,91
05000US48035,"Bosque County, TX",17971,0
05000US48037,"Bowie County, TX",93155,0
05000US48039,"Brazoria County, TX",331741,0
05000US48041,"Brazos County, TX",205271,0
05000US48043,"Brewster County, TX",9235,0
05000US48045,"Briscoe County, TX",1670,122
05000US48047,"Brooks County, TX",7221,0
05000US48049,"Brown County, TX",37833,0
05000US48051,"Burleson County, TX",17293,0
05000US48053,"Burnet County, TX",44144,0
05000US48055,"Caldwell County, TX",39347,0
05000US48057,"Calhoun County, TX",21666,0
05000US48059,"Callahan County, TX",13532,0
05000US48061,"Cameron County, TX",417947,0
05000US48063,"Camp County, TX",12516,0
05000US48065,"Carson County, TX",6068,0
05000US48067,"Cass County, TX",30328,0
05000US48069,"Castro County, TX",7948,0
05000US48071,"Chambers County, TX",37251,0
05000US48073,"Cherokee County, TX",51167,0
05000US48075,"Childress County, TX",7059,0
05000US48077,"Clay County, TX",10479,0
05000US48079,"Cochran County, TX",2993,0
05000US48081,"Coke County, TX",3238,0
05000US48083,"Coleman County, TX",8536,0
05000US48085,"Collin County, TX",862215,0
05000US48087,"Collingsworth County, TX",3058,0
05000US48089,"Colorado County, TX",20757,0
05000US48091,"Comal County, TX",119632,0
05000US48093,"Comanche County, TX",13623,0
05000US48095,"Concho County, TX",4086,0
05000US48097,"Cooke County, TX",38761,0
05000US48099,"Coryell County, TX",76128,0
05000US48101,"Cottle County, TX",1510,473
05000US48103,"Crane County, TX",4730,0
05000US48105,"Crockett County, TX",3699,189
05000US48107,"Crosby County, TX",6007,0
05000US48109,"Culberson County, TX",2296,0
05000US48111,"Dallam County, TX",7014,0
05000US48113,"Dallas County, TX",2485003,0
05000US48115,"Dawson County, TX",13542,0
05000US48117,"Deaf Smith County, TX",19245,0
05000US48119,"Delta County, TX",5223,0
05000US48121,"Denton County, TX",731851,0
05000US48123,"DeWitt County, TX",20540,0
05000US48125,"Dickens County, TX",2281,0
05000US48127,"Dimmit County, TX",10682,0
05000US48129,"Donley County, TX",3588,0
05000US48131,"Duval County, TX",11577,0
05000US48133,"Eastland County, TX",18328,0
05000US48135,"Ector County, TX",149557,0
05000US48137,"Edwards County, TX",1906,157
05000US48139,"Ellis County, TX",157058,0
05000US48141,"El Paso County, TX",831095,0
05000US48143,"Erath County, TX",40039,0
05000US48145,"Falls County, TX",17410,0
05000US48147,"Fannin County, TX",33748,0
05000US48149,"Fayette County, TX",24849,0
05000US48151,"Fisher County, TX",3858,0
05000US48153,"Floyd County, TX",6178,0
05000US48155,"Foard County, TX",1197,134
05000US48157,"Fort Bend County, TX",658331,0
05000US48159,"Franklin County, TX",10599,0
05000US48161,"Freestone County, TX",19586,0
05000US48163,"Frio County, TX",18168,0
05000US48165,"Gaines County, TX",18916,0
05000US48167,"Galveston County, TX",308163,0
05000US48169,"Garza County, TX",6410,473
05000US48171,"Gillespie County, TX",25398,0
05000US48173,"Glasscock County, TX",1180,114
05000US48175,"Goliad County, TX",7410,0
05000US48177,"Gonzales County, TX",20172,0
05000US48179,"Gray County, TX",22983,0
05000US48181,"Grayson County, TX",122780,0
05000US48183,"Gregg County, TX",123178,0
05000US48185,"Grimes County, TX",26961,0
05000US48187,"Guadalupe County, TX",143460,0
05000US48189,"Hale County, TX",35504,0
05000US48191,"Hall County, TX",3203,0
05000US48193,"Hamilton County, TX",8266,0
05000US48195,"Hansford County, TX",5559,0
05000US48197,"Hardeman County, TX",3992,0
05000US48199,"Hardin County, TX",55375,0
05000US48201,"Harris County, TX",4356362,0
05000US48203,"Harrison County, TX",66417,0
05000US48205,"Hartley County, TX",6121,0
05000US48207,"Haskell County, TX",5853,0
05000US48209,"Hays County, TX",177562,0
05000US48211,"Hemphill County, TX",4115,0
05000US48213,"Henderson County, TX",79016,0
05000US48215,"Hidalgo County, TX",819217,0
05000US48217,"Hill County, TX",34923,0
05000US48219,"Hockley County, TX",23322,0
